locality_token,species_latin_name,species_common_name,project_accessions,source_family,source_releases,record_modalities,review_strengths,provenance_qualities,original_location_text,locality,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_evidence_class,chronology_precision_posture,nordic_inclusion,nordic_inclusion_reason,interpretation_note
equus_caballus:locality:prjeb44430:utevkavi:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Utevka VI,Utevka VI,Russia,52.918694,50.962611,52.918694,50.962611,exact,3739-3801 BP,3739,3801,3770,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:uvarovkaii:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Uvarovka II,Uvarovka II,Russia,53.116583,48.351833,53.116583,48.351833,exact,3801 BP,3801,3801,3801,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:varfolomeevka:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Varfolomeevka,Varfolomeevka,Russia,50.133333,48.05,50.133333,48.05,exact,7494-7499 BP,7494,7499,7496,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:verkhnegubakhinskaya:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Verkhnegubakhinskaya,Verkhnegubakhinskaya,Russia,58.883333,57.633333,58.883333,57.633333,exact,23370-32142 BP,23370,32142,27756,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:vlinves:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Vliněves,Vliněves,Czech Republic,50.36361,14.44931,50.36361,14.44931,exact,2574 BP,2574,2574,2574,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:yana:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Yana,Yana,Russia,70.723611,135.413056,70.723611,135.413056,exact,30517-51700 BP,30517,51700,41108,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:yukagir:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Yukagir,Yukagir,Russia,72.69086,142.821769,72.69086,142.821769,exact,5385 BP,5385,5385,5385,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:zambujal:portugal,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Zambujal,Zambujal,Portugal,39.0744,9.2857,39.0744,9.2857,exact,4509 BP,4509,4509,4509,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:zeerdegchingiinkhoshuu:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Zeerdegchingiin Khoshuu,Zeerdegchingiin Khoshuu,Mongolia,51.421361,99.364611,51.421361,99.364611,exact,3086 BP,3086,3086,3086,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:zuniigol:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Zunii Gol,Zunii Gol,Mongolia,49.309444,99.849722,49.309444,99.849722,exact,2889-3095 BP,2889,3095,2992,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:zuunkhangai1:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Zuunkhangai 1,Zuunkhangai 1,Mongolia,49.325583,95.442278,49.325583,95.442278,exact,3066 BP,3066,3066,3066,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:zuunkhangai257:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Zuunkhangai 257,Zuunkhangai 257,Mongolia,49.325583,95.442278,49.325583,95.442278,exact,2960 BP,2960,2960,2960,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
