stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
ovis_aries:sample:prjeb36540:bh 9,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH 9,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row169,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6500-6400 cal BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row169,Sample-owned chronology disagrees with the project-level chronology interval.,8349,8449,8399,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh11,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH11,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row101,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6300-6200 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row101,,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh12,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH12,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row85,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6300-6200 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row85,,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh14,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH14,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row86,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6300-6200 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row86,,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh15,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH15,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,Sheet1!row87 || Sheet1!row6,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6500-6400 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,Sheet1!row87 || Sheet1!row6,Sample-owned chronology disagrees with the project-level chronology interval.,8349,8449,8399,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh16,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH16,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row88,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6300-6200 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row88,,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh17,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH17,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row89,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6300-6200 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row89,,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh19,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH19,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row90,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6500-6400 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row90,Sample-owned chronology disagrees with the project-level chronology interval.,8349,8449,8399,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh2,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH2,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row91,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6500-6400 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row91,Sample-owned chronology disagrees with the project-level chronology interval.,8349,8449,8399,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh20,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH20,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row92,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6500-6300 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row92,Sample-owned chronology disagrees with the project-level chronology interval.,8249,8449,8349,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh24,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH24,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row93,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6300-6200 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row93,,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh26,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH26,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row94,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6300-6100 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row94,Sample-owned chronology disagrees with the project-level chronology interval.,8049,8249,8149,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh27,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH27,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row95,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6500-6300 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row95,Sample-owned chronology disagrees with the project-level chronology interval.,8249,8449,8349,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh3,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH3,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,Sheet1!row96 || Sheet1!row3,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6300-6100 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx || data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_2.xlsx,Sheet1!row96 || Sheet1!row3,Sample-owned chronology disagrees with the project-level chronology interval.,8049,8249,8149,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh32,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH32,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row97,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6300-6200 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row97,,8149,8249,8199,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
ovis_aries:sample:prjeb36540:bh35,PRJEB36540,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,BH35,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row103,site_curated,Ovis aries,sheep,ENA,PRJEB36540,archive_reads,primary_paper_pinned,manual_curation_only,Archaeogenetic analysis of Neolithic sheep from Anatolia suggests a complex demographic history since domestication,10.1038/s42003-021-02794-8,https://doi.org/10.1038/s42003-021-02794-8,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip,Barcın Höyük,Turkey,,,,,unknown,6500-6400 BCE,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1038-s42003-021-02794-8/supplementary/42003_2021_2794_MOESM4_ESM.zip#Supplementary_Data_1.xlsx,Sheet1!row103,Sample-owned chronology disagrees with the project-level chronology interval.,8349,8449,8399,mixed_radiocarbon_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
