locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
"Karda (Jönköpings län, Värnamo)",homo_sapiens:aadr:sweden:karda-j-nk-pings-l-n-v-rnamo:57-18-13-93,atlas_exploration,downgraded,0.4919,0.9025,0.5,0.3467,0.5897,0.165,6,1,5,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 6 direct ancient-DNA samples support 1 species at this locality anchor | 5 nearby context points across 3 context layers shape the support surface | score families: evidence=0.9025; chronology=0.5000; species=0.3467; context=0.5897 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Regnemark (Zealand),homo_sapiens:aadr:denmark:regnemark-zealand:55-4642932-11-9884963,atlas_exploration,downgraded,0.4891,0.7358,0.5,0.3467,0.7483,0.165,4,1,7,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 7 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.7483 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Alsike (Uppsala län, Knivsta)",homo_sapiens:aadr:sweden:alsike-uppsala-l-n-knivsta:59-8-17-8,atlas_exploration,downgraded,0.4888,0.7358,1.0,0.3467,0.7189,0.255,4,1,50,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 50 nearby context points across 1 context layers shape the support surface | score families: evidence=0.7358; chronology=1.0000; species=0.3467; context=0.7189 | missingness penalty=0.2550; ranking status=downgraded | recommendation posture=exploratory_only"
"Ljungbacka (Skåne län, Vellinge)",homo_sapiens:aadr:sweden:ljungbacka-sk-ne-l-n-vellinge:55-54-13-05,atlas_exploration,downgraded,0.4872,0.5692,0.5,0.3467,0.9095,0.165,2,1,102,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 102 nearby context points across 3 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.9095 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Ajvide Settlement (Gotland, Eksta)",homo_sapiens:aadr:sweden:ajvide-settlement-gotland-eksta:57-281086-18-169117,atlas_exploration,downgraded,0.4857,0.6525,1.0,0.3467,0.7934,0.255,3,1,33,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 33 nearby context points across 2 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.7934 | missingness penalty=0.2550; ranking status=downgraded | recommendation posture=exploratory_only"
Stålmosegård (Zealand),homo_sapiens:aadr:denmark:st-lmoseg-rd-zealand:55-630533-12-137016,atlas_exploration,downgraded,0.4844,0.7358,0.5,0.3467,0.7348,0.165,4,1,12,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 12 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.7348 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Hemmor (Gotland, När parish)",homo_sapiens:aadr:sweden:hemmor-gotland-n-r-parish:57-22-18-57,atlas_exploration,downgraded,0.4837,0.6525,1.0,0.3467,0.7877,0.255,3,1,30,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 30 nearby context points across 2 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.7877 | missingness penalty=0.2550; ranking status=downgraded | recommendation posture=exploratory_only"
Sanddal (Zealand),homo_sapiens:aadr:denmark:sanddal-zealand:55-813046-12-081075,atlas_exploration,downgraded,0.4832,0.7358,0.5,0.3467,0.7315,0.165,4,1,15,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 15 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.7315 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Dragsholm (Zealand Region),homo_sapiens:aadr:denmark:dragsholm-zealand-region:55-768-11-388,atlas_exploration,downgraded,0.483,0.7358,0.5,0.3467,0.7309,0.165,4,1,8,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 8 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.7309 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Skien nor (Nor South, Vestfold og Telemark, Telemark)",homo_sapiens:aadr:norway:skien-nor-nor-south-vestfold-og-telemark-telemark:59-22-9-59,atlas_exploration,downgraded,0.4817,0.7358,0.5,0.3467,0.7272,0.165,4,1,8,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 8 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.7272 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Toftum Mose (Jutland Region),homo_sapiens:aadr:denmark:toftum-mose-jutland-region:55-895-9-987,atlas_exploration,downgraded,0.4801,0.7358,0.5,0.3467,0.7226,0.165,4,1,9,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 9 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.7226 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Tollemosegard (Zealand Region),homo_sapiens:aadr:denmark:tollemosegard-zealand-region:55-87-12-08,atlas_exploration,downgraded,0.4788,0.7358,0.5,0.3467,0.7188,0.165,4,1,17,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 17 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.7188 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Rantzausminde (Funen Region),homo_sapiens:aadr:denmark:rantzausminde-funen-region:55-05-10-53,atlas_exploration,downgraded,0.4773,0.6525,0.5,0.3467,0.7979,0.165,3,1,24,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 24 nearby context points across 2 context layers shape the support surface | score families: evidence=0.6525; chronology=0.5000; species=0.3467; context=0.7979 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Abekås I (Skåne County, Skurup Municipality)",homo_sapiens:aadr:sweden:abek-s-i-sk-ne-county-skurup-municipality:55-397-13-6,atlas_exploration,downgraded,0.476,0.5692,0.5,0.3467,0.8774,0.165,2,1,57,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 57 nearby context points across 3 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.8774 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Sigtuna, mass grave (St Lars)",homo_sapiens:aadr:sweden:sigtuna-mass-grave-st-lars:59-617315-17-72361,atlas_exploration,downgraded,0.4659,0.6525,1.0,0.3467,0.7368,0.255,3,1,35,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 35 nearby context points across 1 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.7368 | missingness penalty=0.2550; ranking status=downgraded | recommendation posture=exploratory_only"
"Ängamöllan (Skåne län, Kristianstad)",homo_sapiens:aadr:sweden:ngam-llan-sk-ne-l-n-kristianstad:55-997-14-104,atlas_exploration,downgraded,0.4643,0.5692,1.0,0.3467,0.8154,0.255,2,1,44,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 44 nearby context points across 2 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.8154 | missingness penalty=0.2550; ranking status=downgraded | recommendation posture=exploratory_only"
Bergen,homo_sapiens:aadr:norway:bergen:60-359-5-358,atlas_exploration,downgraded,0.4627,0.9025,0.5,0.3467,0.5062,0.165,11,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 11 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.9025; chronology=0.5000; species=0.3467; context=0.5062 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
