site_id,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
4113,Härlövs kyrka,Sweden,56.9613678499,14.6376292336,https://browser.sead.se/site/4113,chronology_and_bibliography_ready,True,46,48,2,"[""dating_range"", ""dendrochronology""]",78,78,1,14,78,10817,coarse_spatial_context_only,not_captured_by_repository_sources,107
4087,Kyrkvärdsgården,Sweden,60.3168837117,17.4959218268,https://browser.sead.se/site/4087,chronology_and_bibliography_ready,True,8,48,2,"[""dating_range"", ""dendrochronology""]",78,78,1,13,78,5060,coarse_spatial_context_only,not_captured_by_repository_sources,108
4091,Kumlaby kyrka,Sweden,58.0551699017,14.3483650835,https://browser.sead.se/site/4091,chronology_and_bibliography_ready,True,38,48,2,"[""dating_range"", ""dendrochronology""]",77,77,1,11,77,3815,coarse_spatial_context_only,not_captured_by_repository_sources,109
3957,Visby domkyrka,Sweden,57.6417959686,18.2980570848,https://browser.sead.se/site/3957,chronology_and_bibliography_ready,True,10,48,2,"[""dating_range"", ""dendrochronology""]",72,72,1,12,72,13558,coarse_spatial_context_only,not_captured_by_repository_sources,110
4905,Stavsåkra,Sweden,57.024166,14.813056,https://browser.sead.se/site/4905,chronology_and_bibliography_ready,True,2,48,2,"[""analysis_entity_age"", ""relative_period""]",4,27,2,69,113,8067,coarse_spatial_context_only,not_captured_by_repository_sources,111
3852,Stora Harrie,Sweden,55.8041967345,13.1735470066,https://browser.sead.se/site/3852,chronology_and_bibliography_ready,True,37,47,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,6654,coarse_spatial_context_only,not_captured_by_repository_sources,112
4171,Fleringe kyrka,Sweden,57.8696514934,18.8770787951,https://browser.sead.se/site/4171,chronology_and_bibliography_ready,True,20,46,2,"[""dating_range"", ""dendrochronology""]",78,78,1,13,78,13558,coarse_spatial_context_only,not_captured_by_repository_sources,113
4011,Skårby kyrka,Sweden,55.4865440236,13.7133457284,https://browser.sead.se/site/4011,chronology_and_bibliography_ready,True,37,45,2,"[""dating_range"", ""dendrochronology""]",138,138,1,26,138,6654,coarse_spatial_context_only,not_captured_by_repository_sources,114
4159,Gamla prästgården,Sweden,55.7923702296,13.204679547,https://browser.sead.se/site/4159,chronology_and_bibliography_ready,True,20,44,2,"[""dating_range"", ""dendrochronology""]",83,83,1,12,83,6654,coarse_spatial_context_only,not_captured_by_repository_sources,115
4215,Bjäresjö kyrka,Sweden,55.4623008363,13.7500069282,https://browser.sead.se/site/4215,chronology_and_bibliography_ready,True,44,44,2,"[""dating_range"", ""dendrochronology""]",78,78,1,14,78,6654,coarse_spatial_context_only,not_captured_by_repository_sources,116
3970,Törnbotten,Sweden,56.6695248019,16.5481613697,https://browser.sead.se/site/3970,chronology_and_bibliography_ready,True,38,44,2,"[""dating_range"", ""dendrochronology""]",78,78,2,14,78,6159,coarse_spatial_context_only,not_captured_by_repository_sources,117
4095,Kråkvik,Sweden,58.0430129509,16.7038344946,https://browser.sead.se/site/4095,chronology_and_bibliography_ready,True,16,44,2,"[""dating_range"", ""dendrochronology""]",77,77,1,11,77,12413,coarse_spatial_context_only,not_captured_by_repository_sources,118
3918,Billsta,Sweden,59.0798667177,17.5123126198,https://browser.sead.se/site/3918,chronology_and_bibliography_ready,True,2,44,2,"[""dating_range"", ""dendrochronology""]",72,72,1,12,72,27450,coarse_spatial_context_only,not_captured_by_repository_sources,119
4220,Berkinge Herrgård,Sweden,60.3698070737,18.0282795601,https://browser.sead.se/site/4220,chronology_and_bibliography_ready,True,2,44,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,3238,coarse_spatial_context_only,not_captured_by_repository_sources,120
4186,Dörby kyrka,Sweden,56.6716229714,16.2331583797,https://browser.sead.se/site/4186,chronology_and_bibliography_ready,True,14,44,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,6159,coarse_spatial_context_only,not_captured_by_repository_sources,121
4127,Hemse kyrka,Sweden,57.2329277258,18.3730658735,https://browser.sead.se/site/4127,chronology_and_bibliography_ready,True,44,44,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,13558,coarse_spatial_context_only,not_captured_by_repository_sources,122
4801,Toppeladugård,Sweden,55.60085,13.364639,https://browser.sead.se/site/4801,chronology_and_bibliography_ready,True,4,44,2,"[""analysis_entity_age"", ""relative_period""]",8,26,2,22,66,6654,coarse_spatial_context_only,not_captured_by_repository_sources,123
4094,Kullerstads kyrka,Sweden,58.5802606909,15.9437001903,https://browser.sead.se/site/4094,chronology_and_bibliography_ready,True,30,43,2,"[""dating_range"", ""dendrochronology""]",106,106,1,16,106,9863,coarse_spatial_context_only,not_captured_by_repository_sources,124
3964,Vamlingbo prästgård,Sweden,56.9692204162,18.2291867481,https://browser.sead.se/site/3964,chronology_and_bibliography_ready,True,18,43,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,,coarse_spatial_context_only,not_captured_by_repository_sources,125
3983,Tingstäde kyrka,Sweden,57.7363463435,18.61508962,https://browser.sead.se/site/3983,chronology_and_bibliography_ready,True,24,43,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,13558,coarse_spatial_context_only,not_captured_by_repository_sources,126
4199,Brunnby kyrka,Sweden,56.2592047646,12.5736108173,https://browser.sead.se/site/4199,chronology_and_bibliography_ready,True,34,41,2,"[""dating_range"", ""dendrochronology""]",136,136,1,22,136,6333,coarse_spatial_context_only,not_captured_by_repository_sources,127
3892,Kvarteret Borgmästaren,Sweden,56.663040622,16.3667343936,https://browser.sead.se/site/3892,chronology_and_bibliography_ready,True,29,41,2,"[""dating_range"", ""dendrochronology""]",88,88,2,13,88,6159,coarse_spatial_context_only,not_captured_by_repository_sources,128
4140,Hall kyrka,Sweden,57.8920701027,18.715963847,https://browser.sead.se/site/4140,chronology_and_bibliography_ready,True,15,41,2,"[""dating_range"", ""dendrochronology""]",78,78,1,13,78,13558,coarse_spatial_context_only,not_captured_by_repository_sources,129
4020,Sigfridsgården,Sweden,58.0836600816,16.4944629982,https://browser.sead.se/site/4020,chronology_and_bibliography_ready,True,10,41,2,"[""dating_range"", ""dendrochronology""]",74,74,3,11,74,12413,coarse_spatial_context_only,not_captured_by_repository_sources,130
3932,Östra ryds kyrka,Sweden,59.4486841128,18.1962528262,https://browser.sead.se/site/3932,chronology_and_bibliography_ready,True,24,40,2,"[""dating_range"", ""dendrochronology""]",118,118,1,18,118,10763,coarse_spatial_context_only,not_captured_by_repository_sources,131
4001,Sonnorps frälsegård,Sweden,58.5253465014,15.0956199379,https://browser.sead.se/site/4001,chronology_and_bibliography_ready,True,20,40,2,"[""dating_range"", ""dendrochronology""]",90,90,3,15,90,9863,coarse_spatial_context_only,not_captured_by_repository_sources,132
4126,Herrestad kyrka,Sweden,58.3899654744,14.8114946006,https://browser.sead.se/site/4126,chronology_and_bibliography_ready,True,38,40,2,"[""dating_range"", ""dendrochronology""]",84,84,1,15,84,3815,coarse_spatial_context_only,not_captured_by_repository_sources,133
3867,Lövö,Sweden,56.982687405,16.4670895041,https://browser.sead.se/site/3867,chronology_and_bibliography_ready,True,18,40,2,"[""dating_range"", ""dendrochronology""]",77,77,1,11,77,6159,coarse_spatial_context_only,not_captured_by_repository_sources,134
4132,Heda hembygdsgård,Sweden,58.2868011797,14.7020076462,https://browser.sead.se/site/4132,chronology_and_bibliography_ready,True,12,40,2,"[""dating_range"", ""dendrochronology""]",76,76,1,11,76,3815,coarse_spatial_context_only,not_captured_by_repository_sources,135
4181,Em's herrgård,Sweden,57.127675854,16.4979303262,https://browser.sead.se/site/4181,chronology_and_bibliography_ready,True,18,40,2,"[""dating_range"", ""dendrochronology""]",70,70,1,10,70,8480,coarse_spatial_context_only,not_captured_by_repository_sources,136
3919,Mjölnargården,Sweden,59.3239915857,18.0969600422,https://browser.sead.se/site/3919,chronology_and_bibliography_ready,True,6,40,2,"[""dating_range"", ""dendrochronology""]",70,70,1,10,70,10763,coarse_spatial_context_only,not_captured_by_repository_sources,137
3978,Tovastugan,Sweden,58.7474760743,17.0144328194,https://browser.sead.se/site/3978,chronology_and_bibliography_ready,True,28,40,2,"[""dating_range"", ""dendrochronology""]",70,70,1,10,70,4303,coarse_spatial_context_only,not_captured_by_repository_sources,138
4040,Pedersborg,Sweden,59.7461323276,18.8157655584,https://browser.sead.se/site/4040,chronology_and_bibliography_ready,True,4,40,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,10763,coarse_spatial_context_only,not_captured_by_repository_sources,139
4157,Gammelgarn kyrka,Sweden,57.4045836353,18.8045670233,https://browser.sead.se/site/4157,chronology_and_bibliography_ready,True,10,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,13558,coarse_spatial_context_only,not_captured_by_repository_sources,140
4154,Gimo Herrgård,Sweden,60.1790929337,18.1734389044,https://browser.sead.se/site/4154,chronology_and_bibliography_ready,True,4,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,3238,coarse_spatial_context_only,not_captured_by_repository_sources,141
4090,Kummelnäs gård,Sweden,59.351292562,18.2676698306,https://browser.sead.se/site/4090,chronology_and_bibliography_ready,True,14,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,10763,coarse_spatial_context_only,not_captured_by_repository_sources,142
4021,Sibbo,Sweden,60.2470811174,17.8295483346,https://browser.sead.se/site/4021,chronology_and_bibliography_ready,True,6,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,5060,coarse_spatial_context_only,not_captured_by_repository_sources,143
3965,Valla,Sweden,59.9008131767,18.516524033,https://browser.sead.se/site/3965,chronology_and_bibliography_ready,True,30,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,10763,coarse_spatial_context_only,not_captured_by_repository_sources,144
4569,Oskarshamn wreck,Sweden,57.2849,16.483486,https://browser.sead.se/site/4569,chronology_and_bibliography_ready,True,6,40,2,"[""analysis_entity_age"", ""relative_period""]",2,32,1,10,50,8480,coarse_spatial_context_only,not_captured_by_repository_sources,145
4048,Norrby,Sweden,60.2941280435,18.1089948739,https://browser.sead.se/site/4048,chronology_and_bibliography_ready,True,14,39,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,3238,coarse_spatial_context_only,not_captured_by_repository_sources,146
4060,Mortorps kyrka,Sweden,56.5883680818,16.0848067211,https://browser.sead.se/site/4060,chronology_and_bibliography_ready,True,5,38,2,"[""dating_range"", ""dendrochronology""]",78,78,1,13,78,6159,coarse_spatial_context_only,not_captured_by_repository_sources,147
3838,Väster Lakbäck,Sweden,60.1743047169,16.9659864264,https://browser.sead.se/site/3838,chronology_and_bibliography_ready,True,23,38,2,"[""dating_range"", ""dendrochronology""]",77,77,1,11,77,4239,coarse_spatial_context_only,not_captured_by_repository_sources,148
4009,Slevringe gård,Sweden,58.2027733697,15.9603993335,https://browser.sead.se/site/4009,chronology_and_bibliography_ready,True,26,38,2,"[""dating_range"", ""dendrochronology""]",72,72,1,11,72,9863,coarse_spatial_context_only,not_captured_by_repository_sources,149
4089,Kungsholms kyrka/Ulrika Eleonora kyrka,Sweden,59.3289201851,18.0488017984,https://browser.sead.se/site/4089,chronology_and_bibliography_ready,True,22,38,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,10763,coarse_spatial_context_only,not_captured_by_repository_sources,150
4193,Burs kyrka,Sweden,57.2456587785,18.508769627,https://browser.sead.se/site/4193,chronology_and_bibliography_ready,True,32,38,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,13558,coarse_spatial_context_only,not_captured_by_repository_sources,151
4012,Skeppsås kyrka,Sweden,58.453699333,15.2315984439,https://browser.sead.se/site/4012,chronology_and_bibliography_ready,True,25,37,2,"[""dating_range"", ""dendrochronology""]",129,129,1,22,129,9863,coarse_spatial_context_only,not_captured_by_repository_sources,152
4200,Bromma kyrka,Sweden,55.470354386,13.8013871193,https://browser.sead.se/site/4200,chronology_and_bibliography_ready,True,27,37,2,"[""dating_range"", ""dendrochronology""]",102,102,1,22,102,6654,coarse_spatial_context_only,not_captured_by_repository_sources,153
3825,75533 Örsjö,Sweden,56.6844593966,15.7263416363,https://browser.sead.se/site/3825,chronology_and_bibliography_ready,True,32,37,2,"[""dating_range"", ""dendrochronology""]",94,94,1,16,94,5849,coarse_spatial_context_only,not_captured_by_repository_sources,154
4043,Nääs gård,Sweden,57.9527626474,15.1425988749,https://browser.sead.se/site/4043,chronology_and_bibliography_ready,True,18,37,2,"[""dating_range"", ""dendrochronology""]",70,70,1,10,70,4004,coarse_spatial_context_only,not_captured_by_repository_sources,155
4227,Arby kyrka,Sweden,56.5667765411,16.1224000967,https://browser.sead.se/site/4227,chronology_and_bibliography_ready,True,32,36,2,"[""dating_range"", ""dendrochronology""]",228,228,1,38,228,6159,coarse_spatial_context_only,not_captured_by_repository_sources,156
4201,Broarps gästgiveri,Sweden,57.6347443674,14.8676935405,https://browser.sead.se/site/4201,chronology_and_bibliography_ready,True,26,36,2,"[""dating_range"", ""dendrochronology""]",73,73,1,13,73,8067,coarse_spatial_context_only,not_captured_by_repository_sources,157
3902,Högsjö gård,Sweden,59.0303156826,15.6846029132,https://browser.sead.se/site/3902,chronology_and_bibliography_ready,True,4,36,2,"[""dating_range"", ""dendrochronology""]",69,69,2,10,69,3873,coarse_spatial_context_only,not_captured_by_repository_sources,158
3858,Sandemar,Sweden,59.1308438944,18.3681539736,https://browser.sead.se/site/3858,chronology_and_bibliography_ready,True,26,36,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,10763,coarse_spatial_context_only,not_captured_by_repository_sources,159
3943,Västra Klagstorps kyrka,Sweden,55.5281739447,12.9947204671,https://browser.sead.se/site/3943,chronology_and_bibliography_ready,True,36,36,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,1226,coarse_spatial_context_only,not_captured_by_repository_sources,160
3925,Biby säteri,Sweden,59.2985850114,16.361841554,https://browser.sead.se/site/3925,chronology_and_bibliography_ready,True,20,36,2,"[""dating_range"", ""dendrochronology""]",63,63,1,9,63,15126,coarse_spatial_context_only,not_captured_by_repository_sources,161
3873,Kvarteret Vaxblekaren,Sweden,57.6677943959,14.9719557061,https://browser.sead.se/site/3873,chronology_and_bibliography_ready,True,16,36,2,"[""dating_range"", ""dendrochronology""]",63,63,1,9,63,8067,coarse_spatial_context_only,not_captured_by_repository_sources,162
4035,Ristomta gård,Sweden,58.9867577024,17.8041573423,https://browser.sead.se/site/4035,chronology_and_bibliography_ready,True,4,36,2,"[""dating_range"", ""dendrochronology""]",63,63,1,9,63,4303,coarse_spatial_context_only,not_captured_by_repository_sources,163
3856,Skrickerum,Sweden,58.1512730179,16.416873182,https://browser.sead.se/site/3856,chronology_and_bibliography_ready,True,24,36,2,"[""dating_range"", ""dendrochronology""]",63,63,1,9,63,12413,coarse_spatial_context_only,not_captured_by_repository_sources,164
3980,Torpa prästgård,Sweden,57.9634423864,15.1426074673,https://browser.sead.se/site/3980,chronology_and_bibliography_ready,True,6,36,2,"[""dating_range"", ""dendrochronology""]",63,63,2,9,63,4004,coarse_spatial_context_only,not_captured_by_repository_sources,165
4027,Sandby prästgård,Sweden,56.8769833036,16.8243131497,https://browser.sead.se/site/4027,chronology_and_bibliography_ready,True,32,36,2,"[""dating_range"", ""dendrochronology""]",60,60,1,11,60,6159,coarse_spatial_context_only,not_captured_by_repository_sources,166
3935,Örs kyrka,Sweden,56.9948172027,14.6748643969,https://browser.sead.se/site/3935,chronology_and_bibliography_ready,True,30,36,2,"[""dating_range"", ""dendrochronology""]",60,60,1,12,60,10817,coarse_spatial_context_only,not_captured_by_repository_sources,167
4179,Eriksöre,Sweden,56.6085306117,16.4788957813,https://browser.sead.se/site/4179,chronology_and_bibliography_ready,True,36,36,2,"[""dating_range"", ""dendrochronology""]",54,54,1,9,54,6159,coarse_spatial_context_only,not_captured_by_repository_sources,168
