locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
"Alsike (Uppsala län, Knivsta)",homo_sapiens:aadr:sweden:alsike-uppsala-l-n-knivsta:59-8-17-8,atlas_exploration,downgraded,0.5401,0.7358,0.5,0.3467,0.8939,0.165,4,1,161,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 161 nearby context points across 3 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8939 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Regnemark (Zealand),homo_sapiens:aadr:denmark:regnemark-zealand:55-4642932-11-9884963,atlas_exploration,downgraded,0.5394,0.7358,0.5,0.3467,0.8921,0.165,4,1,8,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 8 nearby context points across 3 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8921 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Bogevej (Langeland Region),homo_sapiens:aadr:denmark:bogevej-langeland-region:54-87001-10-72,atlas_exploration,downgraded,0.5389,0.9025,0.5,0.3467,0.724,0.165,13,1,8,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 13 direct ancient-DNA samples support 1 species at this locality anchor | 8 nearby context points across 3 context layers shape the support surface | score families: evidence=0.9025; chronology=0.5000; species=0.3467; context=0.7240 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Ajvide Settlement (Gotland, Eksta)",homo_sapiens:aadr:sweden:ajvide-settlement-gotland-eksta:57-281086-18-169117,atlas_exploration,downgraded,0.537,0.6525,0.5,0.3467,0.9684,0.165,3,1,333,11,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 333 nearby context points across 11 context layers shape the support surface | score families: evidence=0.6525; chronology=0.5000; species=0.3467; context=0.9684 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Hemmor (Gotland, När parish)",homo_sapiens:aadr:sweden:hemmor-gotland-n-r-parish:57-22-18-57,atlas_exploration,downgraded,0.535,0.6525,0.5,0.3467,0.9627,0.165,3,1,342,11,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 342 nearby context points across 11 context layers shape the support surface | score families: evidence=0.6525; chronology=0.5000; species=0.3467; context=0.9627 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Gerdrup (Zealand Region),homo_sapiens:aadr:denmark:gerdrup-zealand-region:55-73-12-12,atlas_exploration,downgraded,0.5343,0.7358,0.5,0.3467,0.8775,0.165,4,1,21,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 3 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8775 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Slusegård (Bornholms Sønder),homo_sapiens:aadr:denmark:sluseg-rd-bornholms-s-nder:54-99972-14-99854,atlas_exploration,downgraded,0.5328,0.9025,0.5,0.3467,0.7065,0.165,6,1,7,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 6 direct ancient-DNA samples support 1 species at this locality anchor | 7 nearby context points across 2 context layers shape the support surface | score families: evidence=0.9025; chronology=0.5000; species=0.3467; context=0.7065 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Øbjergaard (Zealand),homo_sapiens:aadr:denmark:bjergaard-zealand:55-1162152-11-829094,atlas_exploration,downgraded,0.5199,0.7358,0.5,0.3467,0.8364,0.165,4,1,8,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 8 nearby context points across 3 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8364 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Ljungbacka (Skåne län, Vellinge)",homo_sapiens:aadr:sweden:ljungbacka-sk-ne-l-n-vellinge:55-54-13-05,atlas_exploration,downgraded,0.5178,0.5692,0.5,0.3467,0.997,0.165,2,1,503,12,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 503 nearby context points across 12 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.9970 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Sigtuna, cemetery 1 (Nunnnan)",homo_sapiens:aadr:sweden:sigtuna-cemetery-1-nunnnan:59-61731-17-72361,atlas_exploration,downgraded,0.5157,0.7358,0.5,0.3467,0.8243,0.165,4,1,160,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 160 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8243 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Sigtuna, cemetery 4 (Bensinst )",homo_sapiens:aadr:sweden:sigtuna-cemetery-4-bensinst:59-617313-17-72361,atlas_exploration,downgraded,0.5157,0.7358,0.5,0.3467,0.8243,0.165,4,1,160,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 160 nearby context points across 2 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8243 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Stålmosegård (Zealand),homo_sapiens:aadr:denmark:st-lmoseg-rd-zealand:55-630533-12-137016,atlas_exploration,downgraded,0.515,0.7358,0.5,0.3467,0.8223,0.165,4,1,15,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 15 nearby context points across 3 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8223 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Hummervikholmen (Agder, Søgne nor)",homo_sapiens:aadr:norway:hummervikholmen-agder-s-gne-nor:58-064-7-7437,atlas_exploration,downgraded,0.5145,0.6525,0.5,0.3467,0.9041,0.165,3,1,8,4,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 8 nearby context points across 4 context layers shape the support surface | score families: evidence=0.6525; chronology=0.5000; species=0.3467; context=0.9041 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Sanddal (Zealand),homo_sapiens:aadr:denmark:sanddal-zealand:55-813046-12-081075,atlas_exploration,downgraded,0.5138,0.7358,0.5,0.3467,0.819,0.165,4,1,21,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 3 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8190 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Dragsholm (Zealand Region),homo_sapiens:aadr:denmark:dragsholm-zealand-region:55-768-11-388,atlas_exploration,downgraded,0.5136,0.7358,0.5,0.3467,0.8184,0.165,4,1,21,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 21 nearby context points across 3 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8184 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Bergen,homo_sapiens:aadr:norway:bergen:60-359-5-358,atlas_exploration,downgraded,0.513,0.9025,0.5,0.3467,0.65,0.165,11,1,4,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 11 direct ancient-DNA samples support 1 species at this locality anchor | 4 nearby context points across 3 context layers shape the support surface | score families: evidence=0.9025; chronology=0.5000; species=0.3467; context=0.6500 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
Over Vindinge (Zealand/ Region Hovedstaden),homo_sapiens:aadr:denmark:over-vindinge-zealand-region-hovedstaden:55-061983-11-902766,atlas_exploration,downgraded,0.5128,0.7358,0.5,0.3467,0.8161,0.165,4,1,8,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 8 nearby context points across 3 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8161 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Skien nor (Nor South, Vestfold og Telemark, Telemark)",homo_sapiens:aadr:norway:skien-nor-nor-south-vestfold-og-telemark-telemark:59-22-9-59,atlas_exploration,downgraded,0.5123,0.7358,0.5,0.3467,0.8147,0.165,4,1,13,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 4 direct ancient-DNA samples support 1 species at this locality anchor | 13 nearby context points across 3 context layers shape the support surface | score families: evidence=0.7358; chronology=0.5000; species=0.3467; context=0.8147 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
