site_id,site_uuid,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
4113,ed9112d6-8a18-4b96-9bbc-8c1bc31520d2,Härlövs kyrka,Sweden,56.9613678499,14.6376292336,https://browser.sead.se/site/4113,chronology_and_bibliography_ready,True,46,48,2,"[""dating_range"", ""dendrochronology""]",78,78,1,14,78,10817,coarse_spatial_context_only,not_captured_by_repository_sources,89
4087,bd9e6c2a-875f-49e3-bbd7-9fa723abca4d,Kyrkvärdsgården,Sweden,60.3168837117,17.4959218268,https://browser.sead.se/site/4087,chronology_and_bibliography_ready,True,8,48,2,"[""dating_range"", ""dendrochronology""]",78,78,1,13,78,5060,coarse_spatial_context_only,not_captured_by_repository_sources,90
4091,d689de2b-d047-4b90-96c5-1301552b176f,Kumlaby kyrka,Sweden,58.0551699017,14.3483650835,https://browser.sead.se/site/4091,chronology_and_bibliography_ready,True,38,48,2,"[""dating_range"", ""dendrochronology""]",77,77,1,11,77,3815,coarse_spatial_context_only,not_captured_by_repository_sources,91
3957,247f1c5e-f70e-49a1-83cd-c521179e90a2,Visby domkyrka,Sweden,57.6417959686,18.2980570848,https://browser.sead.se/site/3957,chronology_and_bibliography_ready,True,10,48,2,"[""dating_range"", ""dendrochronology""]",72,72,1,12,72,13558,coarse_spatial_context_only,not_captured_by_repository_sources,92
3852,1749abac-f01d-4300-ac3f-74ac26c1f338,Stora Harrie,Sweden,55.8041967345,13.1735470066,https://browser.sead.se/site/3852,chronology_and_bibliography_ready,True,37,47,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,6654,coarse_spatial_context_only,not_captured_by_repository_sources,93
4171,1959c373-a8f4-4abb-bb26-06fe461f7392,Fleringe kyrka,Sweden,57.8696514934,18.8770787951,https://browser.sead.se/site/4171,chronology_and_bibliography_ready,True,20,46,2,"[""dating_range"", ""dendrochronology""]",78,78,1,13,78,13558,coarse_spatial_context_only,not_captured_by_repository_sources,94
4011,394114d2-d915-486b-a42c-87c034b4c61a,Skårby kyrka,Sweden,55.4865440236,13.7133457284,https://browser.sead.se/site/4011,chronology_and_bibliography_ready,True,37,45,2,"[""dating_range"", ""dendrochronology""]",138,138,1,26,138,6654,coarse_spatial_context_only,not_captured_by_repository_sources,95
4159,ee98c7c2-668c-4051-b03d-e5a1adc5802c,Gamla prästgården,Sweden,55.7923702296,13.204679547,https://browser.sead.se/site/4159,chronology_and_bibliography_ready,True,20,44,2,"[""dating_range"", ""dendrochronology""]",83,83,1,12,83,6654,coarse_spatial_context_only,not_captured_by_repository_sources,96
4215,1ee2d7e1-017a-4d8c-88de-1b21a277b2b6,Bjäresjö kyrka,Sweden,55.4623008363,13.7500069282,https://browser.sead.se/site/4215,chronology_and_bibliography_ready,True,44,44,2,"[""dating_range"", ""dendrochronology""]",78,78,1,14,78,6654,coarse_spatial_context_only,not_captured_by_repository_sources,97
3970,af23ab28-64f6-4bb7-8376-a2fe1e13d305,Törnbotten,Sweden,56.6695248019,16.5481613697,https://browser.sead.se/site/3970,chronology_and_bibliography_ready,True,38,44,2,"[""dating_range"", ""dendrochronology""]",78,78,2,14,78,6159,coarse_spatial_context_only,not_captured_by_repository_sources,98
4095,f21fc5a8-603c-41b7-bf68-a3542d0e1779,Kråkvik,Sweden,58.0430129509,16.7038344946,https://browser.sead.se/site/4095,chronology_and_bibliography_ready,True,16,44,2,"[""dating_range"", ""dendrochronology""]",77,77,1,11,77,12413,coarse_spatial_context_only,not_captured_by_repository_sources,99
4220,473faead-b102-415a-92e4-d4add569d7b1,Berkinge Herrgård,Sweden,60.3698070737,18.0282795601,https://browser.sead.se/site/4220,chronology_and_bibliography_ready,True,2,44,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,3238,coarse_spatial_context_only,not_captured_by_repository_sources,100
4186,797bac68-f764-41c3-a6b6-b4ec527959f4,Dörby kyrka,Sweden,56.6716229714,16.2331583797,https://browser.sead.se/site/4186,chronology_and_bibliography_ready,True,14,44,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,6159,coarse_spatial_context_only,not_captured_by_repository_sources,101
4127,6792528c-2179-4556-b984-23595d863177,Hemse kyrka,Sweden,57.2329277258,18.3730658735,https://browser.sead.se/site/4127,chronology_and_bibliography_ready,True,44,44,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,13558,coarse_spatial_context_only,not_captured_by_repository_sources,102
4094,da6ced10-f01f-4702-a1bf-9d0fd8408818,Kullerstads kyrka,Sweden,58.5802606909,15.9437001903,https://browser.sead.se/site/4094,chronology_and_bibliography_ready,True,30,43,2,"[""dating_range"", ""dendrochronology""]",106,106,1,16,106,9863,coarse_spatial_context_only,not_captured_by_repository_sources,103
3964,2f922108-5c21-44b1-90b5-cd155c63ce04,Vamlingbo prästgård,Sweden,56.9692204162,18.2291867481,https://browser.sead.se/site/3964,chronology_and_bibliography_ready,True,18,43,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,,coarse_spatial_context_only,not_captured_by_repository_sources,104
3983,47de0eb5-1ab8-4765-acb7-eb447f7d1e6d,Tingstäde kyrka,Sweden,57.7363463435,18.61508962,https://browser.sead.se/site/3983,chronology_and_bibliography_ready,True,24,43,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,13558,coarse_spatial_context_only,not_captured_by_repository_sources,105
4199,98b70bb3-9279-45dc-91c5-d82ca9ec6dfb,Brunnby kyrka,Sweden,56.2592047646,12.5736108173,https://browser.sead.se/site/4199,chronology_and_bibliography_ready,True,34,41,2,"[""dating_range"", ""dendrochronology""]",136,136,1,22,136,6333,coarse_spatial_context_only,not_captured_by_repository_sources,106
3892,208a2ae6-a589-481f-950d-298659582249,Kvarteret Borgmästaren,Sweden,56.663040622,16.3667343936,https://browser.sead.se/site/3892,chronology_and_bibliography_ready,True,29,41,2,"[""dating_range"", ""dendrochronology""]",88,88,2,13,88,6159,coarse_spatial_context_only,not_captured_by_repository_sources,107
4140,fb1ab8fa-fb86-4827-8c08-5b6aa0fa26dd,Hall kyrka,Sweden,57.8920701027,18.715963847,https://browser.sead.se/site/4140,chronology_and_bibliography_ready,True,15,41,2,"[""dating_range"", ""dendrochronology""]",78,78,1,13,78,13558,coarse_spatial_context_only,not_captured_by_repository_sources,108
4020,fdaf2412-b39c-456f-81fe-bce22144303a,Sigfridsgården,Sweden,58.0836600816,16.4944629982,https://browser.sead.se/site/4020,chronology_and_bibliography_ready,True,10,41,2,"[""dating_range"", ""dendrochronology""]",74,74,3,11,74,12413,coarse_spatial_context_only,not_captured_by_repository_sources,109
4001,97f10926-df6f-45aa-85f2-666d9e42c7f4,Sonnorps frälsegård,Sweden,58.5253465014,15.0956199379,https://browser.sead.se/site/4001,chronology_and_bibliography_ready,True,20,40,2,"[""dating_range"", ""dendrochronology""]",90,90,3,15,90,9863,coarse_spatial_context_only,not_captured_by_repository_sources,110
4126,5bd00aa3-2a7c-4978-a1f9-bd227fc818f3,Herrestad kyrka,Sweden,58.3899654744,14.8114946006,https://browser.sead.se/site/4126,chronology_and_bibliography_ready,True,38,40,2,"[""dating_range"", ""dendrochronology""]",84,84,1,15,84,3815,coarse_spatial_context_only,not_captured_by_repository_sources,111
4132,b1ff405a-ce44-4399-8539-65468a71d985,Heda hembygdsgård,Sweden,58.2868011797,14.7020076462,https://browser.sead.se/site/4132,chronology_and_bibliography_ready,True,12,40,2,"[""dating_range"", ""dendrochronology""]",76,76,1,11,76,3815,coarse_spatial_context_only,not_captured_by_repository_sources,112
4181,c2deb3ed-0db4-4908-a2db-b1cf6c558924,Em's herrgård,Sweden,57.127675854,16.4979303262,https://browser.sead.se/site/4181,chronology_and_bibliography_ready,True,18,40,2,"[""dating_range"", ""dendrochronology""]",70,70,1,10,70,8480,coarse_spatial_context_only,not_captured_by_repository_sources,113
3919,f78b8c0a-11e2-4675-95fa-208e26436053,Mjölnargården,Sweden,59.3239915857,18.0969600422,https://browser.sead.se/site/3919,chronology_and_bibliography_ready,True,6,40,2,"[""dating_range"", ""dendrochronology""]",70,70,1,10,70,10763,coarse_spatial_context_only,not_captured_by_repository_sources,114
3978,d35e11a4-4373-436f-a96c-2f6b95d6a287,Tovastugan,Sweden,58.7474760743,17.0144328194,https://browser.sead.se/site/3978,chronology_and_bibliography_ready,True,28,40,2,"[""dating_range"", ""dendrochronology""]",70,70,1,10,70,4303,coarse_spatial_context_only,not_captured_by_repository_sources,115
4040,3ef5f4ae-9afd-49f8-bda0-9d213e4456a6,Pedersborg,Sweden,59.7461323276,18.8157655584,https://browser.sead.se/site/4040,chronology_and_bibliography_ready,True,4,40,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,10763,coarse_spatial_context_only,not_captured_by_repository_sources,116
4157,9e536895-2053-47cc-be8c-d30ac202d9a0,Gammelgarn kyrka,Sweden,57.4045836353,18.8045670233,https://browser.sead.se/site/4157,chronology_and_bibliography_ready,True,10,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,13558,coarse_spatial_context_only,not_captured_by_repository_sources,117
4154,1278c0ec-330c-4f46-937f-d11137f3bfe7,Gimo Herrgård,Sweden,60.1790929337,18.1734389044,https://browser.sead.se/site/4154,chronology_and_bibliography_ready,True,4,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,3238,coarse_spatial_context_only,not_captured_by_repository_sources,118
4090,ba46855b-97b8-4f4b-b944-ae181637df37,Kummelnäs gård,Sweden,59.351292562,18.2676698306,https://browser.sead.se/site/4090,chronology_and_bibliography_ready,True,14,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,10763,coarse_spatial_context_only,not_captured_by_repository_sources,119
4021,73617ef9-801b-4278-9135-8cd051e6a843,Sibbo,Sweden,60.2470811174,17.8295483346,https://browser.sead.se/site/4021,chronology_and_bibliography_ready,True,6,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,5060,coarse_spatial_context_only,not_captured_by_repository_sources,120
3965,7759a038-ed0a-4216-ac41-c9878ad33dc0,Valla,Sweden,59.9008131767,18.516524033,https://browser.sead.se/site/3965,chronology_and_bibliography_ready,True,30,40,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,10763,coarse_spatial_context_only,not_captured_by_repository_sources,121
4048,c9c2a8e5-49a5-4637-8ca1-b37dcbb03127,Norrby,Sweden,60.2941280435,18.1089948739,https://browser.sead.se/site/4048,chronology_and_bibliography_ready,True,14,39,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,3238,coarse_spatial_context_only,not_captured_by_repository_sources,122
4060,8a3badb2-aa93-4b1e-bffe-da2ab4867357,Mortorps kyrka,Sweden,56.5883680818,16.0848067211,https://browser.sead.se/site/4060,chronology_and_bibliography_ready,True,5,38,2,"[""dating_range"", ""dendrochronology""]",78,78,1,13,78,6159,coarse_spatial_context_only,not_captured_by_repository_sources,123
3838,304ed2f0-a334-4196-80d2-2074b1008805,Väster Lakbäck,Sweden,60.1743047169,16.9659864264,https://browser.sead.se/site/3838,chronology_and_bibliography_ready,True,23,38,2,"[""dating_range"", ""dendrochronology""]",77,77,1,11,77,4239,coarse_spatial_context_only,not_captured_by_repository_sources,124
4009,062dd47f-595e-4e24-902a-c691aec4f06a,Slevringe gård,Sweden,58.2027733697,15.9603993335,https://browser.sead.se/site/4009,chronology_and_bibliography_ready,True,26,38,2,"[""dating_range"", ""dendrochronology""]",72,72,1,11,72,9863,coarse_spatial_context_only,not_captured_by_repository_sources,125
4089,2e00f295-bd5c-411b-afba-779e52a503f8,Kungsholms kyrka/Ulrika Eleonora kyrka,Sweden,59.3289201851,18.0488017984,https://browser.sead.se/site/4089,chronology_and_bibliography_ready,True,22,38,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,10763,coarse_spatial_context_only,not_captured_by_repository_sources,126
4193,496ffd25-4b83-475a-9e88-0a0815b8b8c7,Burs kyrka,Sweden,57.2456587785,18.508769627,https://browser.sead.se/site/4193,chronology_and_bibliography_ready,True,32,38,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,13558,coarse_spatial_context_only,not_captured_by_repository_sources,127
4012,e0cc8565-946d-40d6-b6cc-05968d4d37c6,Skeppsås kyrka,Sweden,58.453699333,15.2315984439,https://browser.sead.se/site/4012,chronology_and_bibliography_ready,True,25,37,2,"[""dating_range"", ""dendrochronology""]",129,129,1,22,129,9863,coarse_spatial_context_only,not_captured_by_repository_sources,128
4200,f41fe4eb-55e4-4f59-83f7-8dc826dea5de,Bromma kyrka,Sweden,55.470354386,13.8013871193,https://browser.sead.se/site/4200,chronology_and_bibliography_ready,True,27,37,2,"[""dating_range"", ""dendrochronology""]",102,102,1,22,102,6654,coarse_spatial_context_only,not_captured_by_repository_sources,129
3825,a4bd3d00-fcbf-4232-9213-f6eaae8a3726,75533 Örsjö,Sweden,56.6844593966,15.7263416363,https://browser.sead.se/site/3825,chronology_and_bibliography_ready,True,32,37,2,"[""dating_range"", ""dendrochronology""]",94,94,1,16,94,5849,coarse_spatial_context_only,not_captured_by_repository_sources,130
4043,99071a8a-ec45-4b26-b71b-596d2f1608ec,Nääs gård,Sweden,57.9527626474,15.1425988749,https://browser.sead.se/site/4043,chronology_and_bibliography_ready,True,18,37,2,"[""dating_range"", ""dendrochronology""]",70,70,1,10,70,4004,coarse_spatial_context_only,not_captured_by_repository_sources,131
4227,4ed54c8d-baff-4a3d-92e0-09cb273db600,Arby kyrka,Sweden,56.5667765411,16.1224000967,https://browser.sead.se/site/4227,chronology_and_bibliography_ready,True,32,36,2,"[""dating_range"", ""dendrochronology""]",228,228,1,38,228,6159,coarse_spatial_context_only,not_captured_by_repository_sources,132
4201,aba6d419-15dd-4763-9179-94a8e10a9ac4,Broarps gästgiveri,Sweden,57.6347443674,14.8676935405,https://browser.sead.se/site/4201,chronology_and_bibliography_ready,True,26,36,2,"[""dating_range"", ""dendrochronology""]",73,73,1,13,73,8067,coarse_spatial_context_only,not_captured_by_repository_sources,133
3943,96ffb3bb-bf01-4278-92b2-e0880ab0a2b0,Västra Klagstorps kyrka,Sweden,55.5281739447,12.9947204671,https://browser.sead.se/site/3943,chronology_and_bibliography_ready,True,36,36,2,"[""dating_range"", ""dendrochronology""]",66,66,1,11,66,1226,coarse_spatial_context_only,not_captured_by_repository_sources,134
3925,da68aeab-a2cb-4b21-b82a-9d363db35bde,Biby säteri,Sweden,59.2985850114,16.361841554,https://browser.sead.se/site/3925,chronology_and_bibliography_ready,True,20,36,2,"[""dating_range"", ""dendrochronology""]",63,63,1,9,63,15126,coarse_spatial_context_only,not_captured_by_repository_sources,135
3873,00882a56-74f2-4329-9e1b-4b505bfbe8c1,Kvarteret Vaxblekaren,Sweden,57.6677943959,14.9719557061,https://browser.sead.se/site/3873,chronology_and_bibliography_ready,True,16,36,2,"[""dating_range"", ""dendrochronology""]",63,63,1,9,63,8067,coarse_spatial_context_only,not_captured_by_repository_sources,136
4035,fffe40bf-1e66-40d2-a0b7-d623e385c03c,Ristomta gård,Sweden,58.9867577024,17.8041573423,https://browser.sead.se/site/4035,chronology_and_bibliography_ready,True,4,36,2,"[""dating_range"", ""dendrochronology""]",63,63,1,9,63,4303,coarse_spatial_context_only,not_captured_by_repository_sources,137
3856,329f63a5-eb14-4081-b078-1b8a679287d4,Skrickerum,Sweden,58.1512730179,16.416873182,https://browser.sead.se/site/3856,chronology_and_bibliography_ready,True,24,36,2,"[""dating_range"", ""dendrochronology""]",63,63,1,9,63,12413,coarse_spatial_context_only,not_captured_by_repository_sources,138
3980,4c17d90b-7510-4d85-8452-9e968991db42,Torpa prästgård,Sweden,57.9634423864,15.1426074673,https://browser.sead.se/site/3980,chronology_and_bibliography_ready,True,6,36,2,"[""dating_range"", ""dendrochronology""]",63,63,2,9,63,4004,coarse_spatial_context_only,not_captured_by_repository_sources,139
4027,c791762e-fd71-4467-a379-35b30c9c4727,Sandby prästgård,Sweden,56.8769833036,16.8243131497,https://browser.sead.se/site/4027,chronology_and_bibliography_ready,True,32,36,2,"[""dating_range"", ""dendrochronology""]",60,60,1,11,60,6159,coarse_spatial_context_only,not_captured_by_repository_sources,140
3935,9b831ee6-ce65-4015-9002-1a4e66065118,Örs kyrka,Sweden,56.9948172027,14.6748643969,https://browser.sead.se/site/3935,chronology_and_bibliography_ready,True,30,36,2,"[""dating_range"", ""dendrochronology""]",60,60,1,12,60,10817,coarse_spatial_context_only,not_captured_by_repository_sources,141
4179,01fc30e4-8a8a-493b-b42a-a4080d408738,Eriksöre,Sweden,56.6085306117,16.4788957813,https://browser.sead.se/site/4179,chronology_and_bibliography_ready,True,36,36,2,"[""dating_range"", ""dendrochronology""]",54,54,1,9,54,6159,coarse_spatial_context_only,not_captured_by_repository_sources,142
3846,6d52aaad-b8c1-4959-bffd-f972212b36bc,Torhult,Sweden,56.4844293717,15.7508352053,https://browser.sead.se/site/3846,chronology_and_bibliography_ready,True,8,36,2,"[""dating_range"", ""dendrochronology""]",54,54,1,9,54,5849,coarse_spatial_context_only,not_captured_by_repository_sources,143
4228,bb622ba1-e9b4-454c-b8c6-c7a4ca973df0,Appelbergska magasinet,Sweden,59.756832605,18.7068083482,https://browser.sead.se/site/4228,chronology_and_bibliography_ready,True,9,35,2,"[""dating_range"", ""dendrochronology""]",88,88,1,13,88,10763,coarse_spatial_context_only,not_captured_by_repository_sources,144
4037,102db86f-ac90-4e45-a9eb-27ba2e24eeca,Ravlunda kyrka,Sweden,55.7137487946,14.1508450575,https://browser.sead.se/site/4037,chronology_and_bibliography_ready,True,30,33,2,"[""dating_range"", ""dendrochronology""]",102,102,1,17,102,3205,coarse_spatial_context_only,not_captured_by_repository_sources,145
3937,875f059e-2a2a-476e-b4d7-c76dbd5f5ac9,Önsbo,Sweden,60.4588287576,17.960450914,https://browser.sead.se/site/3937,chronology_and_bibliography_ready,True,8,33,2,"[""dating_range"", ""dendrochronology""]",78,78,1,13,78,5060,coarse_spatial_context_only,not_captured_by_repository_sources,146
4041,8a4d9002-e9d7-40bb-b392-f504b3c4e3a8,Ottenby kungsgård,Sweden,56.2324481195,16.4131022179,https://browser.sead.se/site/4041,chronology_and_bibliography_ready,True,21,33,2,"[""dating_range"", ""dendrochronology""]",74,73,1,11,73,6159,coarse_spatial_context_only,not_captured_by_repository_sources,147
4110,697e9b13-75f4-43e7-8dc2-4962ca60823a,Hönstorp,Sweden,56.6625014058,16.5529641114,https://browser.sead.se/site/4110,chronology_and_bibliography_ready,True,19,33,2,"[""dating_range"", ""dendrochronology""]",60,60,1,10,60,6159,coarse_spatial_context_only,not_captured_by_repository_sources,148
