evidence_row_id,species_latin_name,project_accession,site_record_id,sample_record_ids,sample_rows_present,sample_lineage_present,site_evidence_present,chronology_evidence_present,coordinate_provenance_present,sample_locality_matches_site_record,sample_lineage_paths,site_evidence_path,site_evidence_locator,chronology_provenance_paths,coordinate_provenance_path,coordinate_provenance_locator,fully_accountable
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-labastida-spain,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:labastida:spain,felis_catus:sample:prjeb81815:samea120246552,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246552 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row57 -> Table_S1!row187,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246552 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row57 -> Table_S1!row187,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-mauternvicusost-austria,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:mauternvicusost:austria,felis_catus:sample:prjeb81815:samea120246560,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246560 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row65 -> Table_S1!row6,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246560 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row65 -> Table_S1!row6,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-mentee-turkey,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:mentee:turkey,felis_catus:sample:prjeb81815:samea120246555,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246555 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row60 -> Table_S1!row209,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246555 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row60 -> Table_S1!row209,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-musarnaviterbolatium-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:musarnaviterbolatium:italy,felis_catus:sample:prjeb81815:samea120246561,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246561 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row68 -> Table_S1!row105,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246561 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row68 -> Table_S1!row105,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-nardtorresantacaterina-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:nardtorresantacaterina:italy,felis_catus:sample:prjeb81815:samea120246576,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246576 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row91 -> Table_S1!row132,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246576 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row91 -> Table_S1!row132,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-padovaviacesarebattistiveneto-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:padovaviacesarebattistiveneto:italy,felis_catus:sample:prjeb81815:samea120246562,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246562 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row70 -> Table_S1!row106,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246562 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row70 -> Table_S1!row106,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-palatinonortheastsloperome-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:palatinonortheastsloperome:italy,felis_catus:sample:prjeb81815:samea120246567;felis_catus:sample:prjeb81815:samea120246568,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246567 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row77 -> Table_S1!row114,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246567 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row77 -> Table_S1!row114,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-palmelacastle-portugal,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:palmelacastle:portugal,felis_catus:sample:prjeb81815:samea120246563;felis_catus:sample:prjeb81815:samea120246564,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246563 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row71 -> Table_S1!row161,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246563 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row71 -> Table_S1!row161,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-parking58brussels-belgium,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:parking58brussels:belgium,felis_catus:sample:prjeb81815:samea120246527;felis_catus:sample:prjeb81815:samea120246528,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246527 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row18 -> Table_S1!row23,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246527 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row18 -> Table_S1!row23,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-petronellcarnuntum-austria,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:petronellcarnuntum:austria,felis_catus:sample:prjeb81815:samea120246565;felis_catus:sample:prjeb81815:samea120246566,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246565 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row75 -> Table_S1!row14,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246565 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row75 -> Table_S1!row14,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-romesceciliaintrastevere-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:romesceciliaintrastevere:italy,felis_catus:sample:prjeb81815:samea120246530,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246530 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row23 -> Table_S1!row75,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246530 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row23 -> Table_S1!row75,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-sagalassos-turkey,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:sagalassos:turkey,felis_catus:sample:prjeb81815:samea120246573,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246573 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row87 -> Table_S1!row215,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246573 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row87 -> Table_S1!row215,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-salzburgresidenz-austria,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:salzburgresidenz:austria,felis_catus:sample:prjeb81815:samea120246575,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246575 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row89 -> Table_S1!row17,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246575 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row89 -> Table_S1!row17,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-saracenacosenzacalabria-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:saracenacosenzacalabria:italy,felis_catus:sample:prjeb81815:samea120246574,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246574 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row88 -> Table_S1!row130,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246574 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row88 -> Table_S1!row130,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-sassaripalazzoducalesardinia-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:sassaripalazzoducalesardinia:italy,felis_catus:sample:prjeb81815:samea120246577,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246577 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row92 -> Table_S1!row135,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246577 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row92 -> Table_S1!row135,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-tabernasspain-spain,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:tabernasspain:spain,felis_catus:sample:prjeb81815:samea120246578,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246578 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row93 -> Table_S1!row192,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246578 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row93 -> Table_S1!row192,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-terteniasardinia-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:terteniasardinia:italy,felis_catus:sample:prjeb81815:samea120246579,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246579 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row95 -> Table_S1!row144,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246579 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row95 -> Table_S1!row144,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-tongerenindustrieoost-belgium,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:tongerenindustrieoost:belgium,felis_catus:sample:prjeb81815:samea120246580,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246580 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row96 -> Table_S1!row25,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246580 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row96 -> Table_S1!row25,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-traismauer-austria,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:traismauer:austria,felis_catus:sample:prjeb81815:samea120246581,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246581 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row97 -> Table_S1!row18,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246581 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row97 -> Table_S1!row18,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-viminaciumamphitheatre-serbia,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:viminaciumamphitheatre:serbia,felis_catus:sample:prjeb81815:samea120246582;felis_catus:sample:prjeb81815:samea120246583,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246582 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row98 -> Table_S1!row172,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246582 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row98 -> Table_S1!row172,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-viminaciumnadklepakom-serbia,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:viminaciumnadklepakom:serbia,felis_catus:sample:prjeb81815:samea120246584,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246584 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row100 -> Table_S1!row179,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246584 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row100 -> Table_S1!row179,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-yenikapmarmarayexc-turkey,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:yenikapmarmarayexc:turkey,felis_catus:sample:prjeb81815:samea120246556;felis_catus:sample:prjeb81815:samea120246557;felis_catus:sample:prjeb81815:samea120246558;felis_catus:sample:prjeb81815:samea120246559,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246556 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row61 -> Table_S1!row210,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246556 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row61 -> Table_S1!row210,true
animal-atlas-row:ovis-aries-prjeb59481-ovis-aries-locality-prjeb59481-kastelholm-finland,Ovis aries,PRJEB59481,ovis_aries:locality:prjeb59481:kastelholm:finland,ovis_aries:sample:prjeb59481:samea112960291;ovis_aries:sample:prjeb59481:samea112960292,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1093-gbe-evae114/supplementary/SupplementaryTables_Revision2.xlsx,data/adna/governance/source_library/projects/PRJEB59481/ena_samples/SAMEA112960291.xml,./SAMPLE[@accession='SAMEA112960291']/DESCRIPTION,data/adna/governance/source_library/papers/10.1093-gbe-evae114/article_full_text.xml,data/adna/governance/source_library/projects/PRJEB59481/ena_samples/SAMEA112960291.xml,./SAMPLE[@accession='SAMEA112960291']/SAMPLE_ATTRIBUTES/SAMPLE_ATTRIBUTE[TAG='lat_lon'],true
animal-atlas-row:ovis-aries-prjeb59481-ovis-aries-locality-prjeb59481-storafrvar-sweden,Ovis aries,PRJEB59481,ovis_aries:locality:prjeb59481:storafrvar:sweden,ovis_aries:sample:prjeb59481:samea112960293;ovis_aries:sample:prjeb59481:samea112960294;ovis_aries:sample:prjeb59481:samea112960295,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1093-gbe-evae114/supplementary/SupplementaryTables_Revision2.xlsx,data/adna/governance/source_library/projects/PRJEB59481/ena_samples/SAMEA112960293.xml,./SAMPLE[@accession='SAMEA112960293']/DESCRIPTION,data/adna/governance/source_library/papers/10.1093-gbe-evae114/article_full_text.xml,data/adna/governance/source_library/projects/PRJEB59481/ena_samples/SAMEA112960293.xml,./SAMPLE[@accession='SAMEA112960293']/SAMPLE_ATTRIBUTES/SAMPLE_ATTRIBUTE[TAG='lat_lon'],true
animal-atlas-row:sus-scrofa-domesticus-prjeb30282-sus-scrofa-domesticus-locality-prjeb30282-bunds-denmark,Sus scrofa domesticus,PRJEB30282,sus_scrofa_domesticus:locality:prjeb30282:bunds:denmark,sus_scrofa_domesticus:sample:prjeb30282:samea5160867,true,true,true,true,true,true,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,sample_accession:SAMEA5160867 || Sheet1!row1212,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,adna/species/sus_scrofa_domesticus/raw/site_coordinate_evidence.json,"Fund og Fortidsminder systemnr 86607, stednr 230102, loknr 48; WFS feature fundogfortidsminder_punkt_ikkefredet.1509047",true
animal-atlas-row:sus-scrofa-domesticus-prjeb30282-sus-scrofa-domesticus-locality-prjeb30282-trelleborg-denmark,Sus scrofa domesticus,PRJEB30282,sus_scrofa_domesticus:locality:prjeb30282:trelleborg:denmark,sus_scrofa_domesticus:sample:prjeb30282:samea5160868,true,true,true,true,true,true,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,sample_accession:SAMEA5160868 || Sheet1!row1215,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,adna/species/sus_scrofa_domesticus/raw/site_coordinate_evidence.json,"Management Plan page 22, component part 4 Trelleborg, central point N55°23′39″ E11°15′55″",true
